-0.091847 1.000000 -1.000000 -1.000000 -0.999885 -1.000000 0.770621 0.953519 -0.997693 -1.000000 -1.000000 0.985224 1.000000 1.000000 -0.935581 -0.996940 -0.999997 -1.000000 -1.000000 0.925192 
-0.088473 0.999576 -1.000000 -0.999998 -0.855223 -1.000000 -0.999370 0.961158 0.740219 -1.000000 -1.000000 0.990009 1.000000 1.000000 -1.000000 -0.607297 -1.000000 -1.000000 -0.936654 0.947105 
-0.003188 0.999793 0.217683 -1.000000 -0.915285 -1.000000 -0.567266 0.977147 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 0.984419 1.000000 
-0.065490 1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 0.094883 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 -0.997385 -0.034456 -1.000000 -1.000000 -0.951081 0.673005 
-0.166911 1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 0.999835 -1.000000 -0.934063 0.999538 1.000000 1.000000 -1.000000 0.332759 -1.000000 0.389360 -1.000000 0.999927 
-0.110804 1.000000 0.999999 -0.977155 -1.000000 -1.000000 0.999420 0.999550 0.999807 -1.000000 -0.856988 1.000000 0.999024 1.000000 -1.000000 -0.975249 -1.000000 -0.999998 -1.000000 -0.999981 
-0.062977 1.000000 -0.953102 -0.999999 -1.000000 -1.000000 -0.925646 1.000000 1.000000 -1.000000 -0.999573 1.000000 -0.988742 1.000000 -1.000000 -0.993380 -1.000000 -1.000000 -1.000000 -0.999999 
-0.135460 1.000000 -0.945843 0.836335 -0.999603 -1.000000 -0.795663 0.633823 1.000000 -1.000000 0.921485 1.000000 1.000000 1.000000 -1.000000 -0.997946 -0.996732 -1.000000 -1.000000 -1.000000 
-0.000646 1.000000 -0.936995 0.944198 -0.914912 -1.000000 -1.000000 0.507560 1.000000 -1.000000 0.785606 -0.832524 1.000000 1.000000 -1.000000 -0.997171 -0.997271 -0.999968 -1.000000 -0.988015 
0.168187 1.000000 0.974091 0.999682 0.999999 -1.000000 -1.000000 1.000000 1.000000 -0.991875 0.951259 -0.854849 1.000000 1.000000 -1.000000 0.997474 -1.000000 -0.999969 -1.000000 -0.999268 
0.115271 1.000000 -0.999958 0.999977 0.999994 -1.000000 -1.000000 0.998638 -0.606346 -0.989143 0.835718 0.999960 0.999957 1.000000 -1.000000 0.982770 -1.000000 0.999852 -1.000000 -0.999826 
0.149540 1.000000 -0.999994 0.999994 -0.798404 -1.000000 -1.000000 0.977607 -0.834548 0.990175 0.933001 1.000000 0.999325 1.000000 -0.981076 -0.998321 -1.000000 1.000000 -1.000000 -1.000000 
0.080999 1.000000 -0.999993 0.999988 -0.823749 -1.000000 -1.000000 -1.000000 -0.999993 0.999717 0.989399 1.000000 -0.455168 1.000000 -0.999853 -0.999533 -1.000000 0.943076 -1.000000 -0.996419 
0.020625 1.000000 -1.000000 0.999854 -0.804921 -1.000000 -1.000000 -1.000000 -0.952206 0.999745 0.984589 1.000000 0.986186 1.000000 -0.997620 0.999994 -1.000000 0.930830 -1.000000 0.830894 
-0.119836 1.000000 -0.424360 1.000000 -0.999992 -1.000000 -1.000000 -1.000000 -0.994592 0.999912 -0.999554 0.999794 -0.996062 1.000000 -1.000000 0.999999 -1.000000 0.748806 -1.000000 -0.959849 
-0.115921 1.000000 0.995480 0.997700 -1.000000 -1.000000 -1.000000 -1.000000 -0.983014 0.999640 -0.999977 0.999954 -0.999999 1.000000 -1.000000 0.998373 -1.000000 -1.000000 -1.000000 -0.999998 
-0.087855 1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -0.996266 0.999984 -0.999961 0.999754 -1.000000 1.000000 -1.000000 0.800432 -0.999803 -1.000000 -1.000000 -1.000000 
-0.030328 1.000000 -0.999998 1.000000 -0.999992 -1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 0.999113 -1.000000 1.000000 -1.000000 1.000000 -0.989993 -0.999994 -1.000000 -1.000000 
-0.095338 1.000000 -0.970275 0.999998 -0.999986 -1.000000 -1.000000 -0.999968 -1.000000 1.000000 -1.000000 0.997738 -1.000000 0.714521 -1.000000 -0.955127 -1.000000 0.999864 -1.000000 -1.000000 
-0.085201 1.000000 -0.999518 0.583049 -0.999915 -1.000000 -1.000000 -0.999715 -0.999997 1.000000 -1.000000 0.996761 -1.000000 1.000000 -0.999995 -0.995167 -0.999959 0.791280 -1.000000 -1.000000 
-0.074592 1.000000 -0.387686 -0.988469 -0.940807 -1.000000 -1.000000 0.999848 -0.999997 1.000000 -1.000000 0.996828 -1.000000 1.000000 -0.999996 0.999655 -1.000000 -0.998170 -1.000000 -1.000000 
-0.048646 1.000000 -0.999999 -0.998860 0.990585 -1.000000 -1.000000 0.999444 -0.982026 0.999994 -1.000000 0.998689 -0.999998 1.000000 -0.999754 0.973854 -0.997945 0.992741 -0.999999 -1.000000 
-0.134102 1.000000 -1.000000 -0.999398 -0.999455 -1.000000 -1.000000 1.000000 -0.982814 0.999991 -1.000000 0.999016 -0.990238 1.000000 0.999854 0.999999 -0.999997 1.000000 0.989990 -1.000000 
-0.020956 1.000000 -1.000000 -0.990115 1.000000 -1.000000 -1.000000 0.875664 -1.000000 1.000000 -1.000000 0.999781 -0.999958 0.982899 0.999997 1.000000 -0.998021 0.999997 0.954146 -1.000000 
-0.022484 1.000000 -1.000000 -0.306154 1.000000 -1.000000 -1.000000 0.895302 -0.999869 1.000000 -1.000000 1.000000 -0.999888 0.970450 0.999916 1.000000 -0.992583 1.000000 -0.286371 -0.999999 
-0.032349 1.000000 -1.000000 -0.901038 1.000000 -1.000000 -1.000000 -0.850655 -0.998921 1.000000 -1.000000 1.000000 -1.000000 1.000000 0.999995 1.000000 -0.999179 0.999998 -0.989383 -0.999851 
-0.070751 1.000000 -1.000000 -0.457916 1.000000 -1.000000 -1.000000 0.659702 1.000000 1.000000 -1.000000 1.000000 -0.999998 0.995492 0.399614 1.000000 0.350735 1.000000 -0.999679 -1.000000 
0.061208 1.000000 -1.000000 -0.553187 1.000000 -1.000000 -1.000000 0.999987 0.991782 -0.511727 -1.000000 1.000000 -0.999985 0.996532 -0.999713 1.000000 0.510206 1.000000 -0.999127 -1.000000 
0.066544 1.000000 -1.000000 0.729383 1.000000 -1.000000 -1.000000 0.802315 0.997601 -0.314884 -1.000000 0.998950 -0.999983 1.000000 -1.000000 1.000000 -1.000000 1.000000 -0.999997 -0.999990 
0.139488 0.998662 -1.000000 0.996888 1.000000 -1.000000 -1.000000 1.000000 0.994378 -0.315955 -1.000000 1.000000 -0.999985 1.000000 -1.000000 1.000000 0.892685 1.000000 -1.000000 -1.000000 
0.194731 0.929969 -1.000000 0.998187 1.000000 -1.000000 -0.999999 0.131321 0.994254 0.998521 -1.000000 1.000000 -0.999973 1.000000 -1.000000 0.395430 0.980715 1.000000 -1.000000 0.992147 
0.130369 0.705735 -1.000000 0.784729 1.000000 -1.000000 -1.000000 0.889536 0.998365 0.999274 -1.000000 0.982612 -0.823756 1.000000 -1.000000 1.000000 0.967701 1.000000 -1.000000 0.829778 
0.075481 -0.997254 -1.000000 -0.997274 1.000000 -1.000000 -0.999983 1.000000 0.963572 0.999570 -1.000000 0.983083 -0.576016 1.000000 -1.000000 0.062111 -0.479269 1.000000 -1.000000 1.000000 
0.038157 -0.996886 -1.000000 -0.998073 1.000000 -1.000000 -0.741896 -0.713355 -0.986806 0.999336 -1.000000 0.982322 -0.999942 1.000000 -1.000000 1.000000 0.456283 1.000000 -1.000000 1.000000 
0.027770 -0.993348 -1.000000 -0.999821 1.000000 -1.000000 -0.999616 1.000000 1.000000 0.999328 -1.000000 0.981423 -0.999946 1.000000 -0.999991 1.000000 0.717614 1.000000 -1.000000 0.999999 
-0.003846 0.429756 -1.000000 -0.999823 1.000000 -1.000000 -1.000000 1.000000 -0.599657 0.999999 -0.999078 0.674094 -0.999948 1.000000 -0.999986 -1.000000 0.786867 1.000000 -1.000000 1.000000 
-0.021317 0.769299 -1.000000 -0.999820 1.000000 -1.000000 -1.000000 0.999999 1.000000 1.000000 -1.000000 -0.994275 -0.999953 1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 
-0.049998 0.616254 -1.000000 -0.999818 1.000000 -1.000000 -0.999947 0.999977 1.000000 0.999988 -1.000000 -0.736437 -0.999998 1.000000 -1.000000 -1.000000 0.999975 1.000000 -1.000000 0.999518 
-0.081131 -0.997836 -1.000000 -0.999602 1.000000 -1.000000 -1.000000 0.999938 1.000000 0.999991 -0.999961 -0.978601 -1.000000 1.000000 -1.000000 -1.000000 0.999977 1.000000 -1.000000 0.999463 
-0.161960 -0.994097 -1.000000 -0.999827 1.000000 -1.000000 -1.000000 0.999962 1.000000 0.999997 -0.999914 -0.994851 -1.000000 1.000000 -1.000000 -1.000000 0.999983 1.000000 -1.000000 -0.992698 
-0.268839 0.767784 -1.000000 -0.997679 1.000000 -1.000000 -1.000000 1.000000 1.000000 -0.911855 -1.000000 0.943579 -1.000000 1.000000 -1.000000 -0.904073 0.999963 1.000000 -1.000000 -0.970444 
-0.181314 1.000000 -1.000000 -0.995898 1.000000 -1.000000 -1.000000 0.999956 0.999367 -0.997551 -1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 0.999954 1.000000 -1.000000 1.000000 
-0.119859 -0.997983 -1.000000 -0.999936 1.000000 -1.000000 -1.000000 0.999999 0.998900 -0.911900 -1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 0.999989 1.000000 -1.000000 1.000000 
-0.126793 -0.999882 -1.000000 -0.995723 0.999999 -1.000000 -1.000000 0.999977 0.998713 -0.932076 -1.000000 1.000000 -1.000000 1.000000 -0.977299 0.649050 0.999994 1.000000 -1.000000 1.000000 
-0.116976 -0.999796 -1.000000 -0.990067 0.999998 -1.000000 -1.000000 0.999890 0.998988 -0.989678 -1.000000 1.000000 -1.000000 1.000000 -0.999950 -1.000000 0.705181 1.000000 -1.000000 1.000000 
-0.016789 -0.999667 -0.999996 -0.797695 0.999974 -1.000000 -1.000000 0.827769 -0.900725 -0.999200 -1.000000 -0.819658 -1.000000 1.000000 -0.999995 -1.000000 1.000000 1.000000 -1.000000 1.000000 
-0.040823 -0.999887 -1.000000 -0.999962 1.000000 -1.000000 -1.000000 0.804540 0.959496 -1.000000 -1.000000 -0.620306 -1.000000 1.000000 -0.999928 -0.999969 0.999971 1.000000 -1.000000 1.000000 
-0.045404 -0.999863 -0.999624 -0.900330 1.000000 -1.000000 -1.000000 0.827227 0.996966 -1.000000 -1.000000 -0.698352 0.988434 1.000000 -0.999369 0.998069 0.972826 1.000000 -1.000000 1.000000 
-0.087397 -0.999868 -0.999554 -0.999998 0.999999 -1.000000 -1.000000 0.832462 -0.973608 -1.000000 -1.000000 -0.682680 0.965091 1.000000 -0.999988 0.998097 -1.000000 1.000000 -1.000000 -0.550616 
-0.033166 -0.999690 -0.998939 -0.918114 1.000000 -1.000000 -1.000000 0.801688 -0.999999 -1.000000 -1.000000 -0.940373 -0.684680 1.000000 -1.000000 0.997543 -1.000000 1.000000 -1.000000 -1.000000 
-0.060832 -0.999815 -0.999483 -0.879175 1.000000 -1.000000 -1.000000 0.806150 -0.999996 -0.955895 -1.000000 -0.999849 0.982572 1.000000 -1.000000 0.997910 -1.000000 1.000000 -1.000000 -1.000000 
-0.110468 -0.999834 -0.999985 -0.897138 0.999995 -1.000000 -1.000000 0.742045 0.241615 -0.941005 -1.000000 -0.999785 0.998748 1.000000 -0.928289 -0.999956 -1.000000 1.000000 -1.000000 -1.000000 
-0.072148 -0.662883 -0.804156 -0.377472 0.999987 -1.000000 -1.000000 0.835811 0.417840 -0.962830 -1.000000 1.000000 0.998086 1.000000 0.724813 -0.999396 -1.000000 1.000000 -1.000000 -1.000000 
0.115362 -0.859269 0.045590 0.993726 0.999999 -1.000000 -1.000000 0.958512 0.633097 -1.000000 -1.000000 1.000000 0.999305 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 
0.120945 -0.987707 0.155573 0.983404 1.000000 -1.000000 -1.000000 -0.557301 0.998141 -1.000000 -1.000000 1.000000 -0.999978 1.000000 -0.997739 -1.000000 -0.999950 1.000000 -1.000000 -1.000000 
0.072925 -0.741577 -0.947496 0.995961 0.999995 -1.000000 -1.000000 0.851715 0.996980 -1.000000 -1.000000 1.000000 -0.999997 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 
0.165946 0.989451 -0.975902 -1.000000 0.999989 -1.000000 -1.000000 -0.272490 0.986518 -1.000000 0.999102 1.000000 -0.999997 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 
0.067454 -0.918784 -0.795240 -1.000000 0.999999 -1.000000 -1.000000 0.987711 0.999974 -1.000000 -0.662076 1.000000 -0.999995 1.000000 -1.000000 -1.000000 -0.965103 1.000000 -1.000000 0.831392 
-0.128922 0.999356 -0.972447 -1.000000 0.999989 -0.999961 -0.999978 -0.016438 0.970941 -1.000000 -0.999044 1.000000 -0.999997 1.000000 -1.000000 -1.000000 -0.980795 -0.999515 -0.999999 0.812767 
-0.114839 -0.837296 -0.941177 -1.000000 0.999978 -0.999643 -1.000000 -0.107983 0.992082 -1.000000 -1.000000 1.000000 -0.999997 1.000000 -1.000000 -1.000000 -0.961416 -0.996943 -1.000000 0.895780 
-0.100843 0.999903 -0.705244 -1.000000 1.000000 0.584117 -1.000000 0.859111 0.989904 -1.000000 0.998618 1.000000 -0.999629 1.000000 -1.000000 -1.000000 -0.937366 1.000000 -0.999998 1.000000 
-0.161844 0.999496 -0.905640 -1.000000 1.000000 0.482600 -1.000000 0.365672 1.000000 -1.000000 0.998879 1.000000 -0.687164 1.000000 -1.000000 -0.999772 -0.957071 0.573123 -1.000000 0.999990 
-0.079677 0.999824 -0.728880 -1.000000 1.000000 -1.000000 -1.000000 0.479413 1.000000 -1.000000 -0.999998 0.998212 0.999805 1.000000 -1.000000 -1.000000 -0.932770 -0.801071 -0.999999 0.999986 
0.100288 -0.997109 -0.538844 -1.000000 1.000000 -1.000000 -1.000000 -0.999957 1.000000 -1.000000 -0.999986 0.997872 -0.460637 1.000000 -1.000000 -1.000000 -0.933291 -0.999993 -0.999996 0.999981 
0.102854 -0.603931 -0.033170 -1.000000 1.000000 -1.000000 -1.000000 -0.999849 1.000000 -1.000000 -0.999553 1.000000 -0.018440 1.000000 -1.000000 -1.000000 -1.000000 -0.998983 -1.000000 0.999929 
0.122950 -0.744365 -0.910193 -1.000000 1.000000 -0.999999 -1.000000 -0.999994 1.000000 -1.000000 -0.999387 1.000000 -0.397866 1.000000 -1.000000 -0.999995 -0.999878 -0.999961 -1.000000 0.999990 
0.114418 -0.651169 -0.960965 -1.000000 1.000000 -1.000000 -1.000000 -0.999998 1.000000 -1.000000 -0.999347 1.000000 -0.458499 1.000000 -1.000000 -1.000000 -0.999975 -0.999975 -1.000000 0.999993 
0.125117 -0.999979 -0.956939 -1.000000 1.000000 -0.999999 -1.000000 0.619964 1.000000 -1.000000 -0.999360 1.000000 -0.460960 1.000000 -0.999993 -1.000000 -1.000000 -0.999975 -0.999999 0.964156 
0.022652 0.999946 -0.794881 -1.000000 1.000000 -1.000000 -1.000000 0.286668 1.000000 -1.000000 -0.999388 1.000000 -0.261289 1.000000 -0.999992 -1.000000 -1.000000 -0.999878 -0.999999 -0.250146 
-0.084575 0.999977 -0.871387 -1.000000 0.999979 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -0.999502 1.000000 0.998878 1.000000 -0.999995 -1.000000 -1.000000 -0.999975 -0.999996 -0.988685 
-0.044296 0.999905 -0.992887 -1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -0.999630 1.000000 0.999532 1.000000 -0.999998 -1.000000 -1.000000 -0.999989 -0.999997 0.408091 
-0.029580 1.000000 -0.992830 -1.000000 1.000000 -0.998211 -1.000000 1.000000 1.000000 -1.000000 -0.999599 1.000000 0.997885 1.000000 -0.999996 -1.000000 -1.000000 -0.999976 -0.999992 -0.848535 
-0.049466 1.000000 -0.992046 -1.000000 1.000000 -0.998899 -1.000000 1.000000 1.000000 -1.000000 -0.999565 1.000000 0.998437 1.000000 0.933893 -1.000000 -1.000000 -0.999983 -0.999994 -0.886145 
-0.069558 1.000000 -0.993041 -1.000000 1.000000 -0.981352 -1.000000 1.000000 1.000000 -1.000000 -0.999608 0.999998 0.881703 1.000000 -0.999983 0.998467 -1.000000 -0.999975 -0.999992 -0.987687 
-0.006764 1.000000 -0.993364 -1.000000 1.000000 -0.999773 0.978251 0.999987 1.000000 -1.000000 -0.999607 0.999996 -0.999997 1.000000 0.928184 -1.000000 -1.000000 -0.999987 -0.999992 -0.724894 
-0.054134 1.000000 -0.998003 -1.000000 1.000000 -1.000000 0.982740 1.000000 0.999809 -1.000000 -0.999528 0.999989 0.998972 1.000000 -1.000000 -1.000000 -1.000000 -0.999988 -0.999996 0.999898 
-0.035825 1.000000 0.893603 -1.000000 1.000000 -0.999848 -0.996069 0.999979 0.999563 -1.000000 -0.999586 0.999994 0.998911 1.000000 -1.000000 -1.000000 -1.000000 -0.999991 -0.999993 0.999989 
-0.112469 1.000000 0.883344 -1.000000 1.000000 -0.998442 0.995869 1.000000 0.999865 -1.000000 -0.999584 0.999997 0.993573 1.000000 -1.000000 -1.000000 -1.000000 0.319685 -0.999993 0.999931 
-0.118210 1.000000 0.999476 -1.000000 1.000000 -0.999993 0.972350 1.000000 0.999886 -1.000000 -1.000000 0.999992 -0.999983 1.000000 -1.000000 -1.000000 -1.000000 0.125219 -0.999992 0.999998 
-0.066690 1.000000 0.999432 -1.000000 1.000000 -0.999783 0.978200 0.999999 0.999204 -1.000000 -1.000000 0.999949 0.998889 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -0.999987 1.000000 
0.004756 1.000000 0.999459 -1.000000 1.000000 -1.000000 0.982479 0.999993 0.999847 -1.000000 -1.000000 0.999928 0.997864 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -0.999991 1.000000 
-0.023776 1.000000 0.999821 -1.000000 1.000000 -0.991815 -0.944340 1.000000 0.996407 -1.000000 -1.000000 0.999897 -0.997924 1.000000 -0.999997 -1.000000 -1.000000 1.000000 -0.999995 0.999999 
0.002735 1.000000 1.000000 -1.000000 1.000000 -0.999541 0.984212 0.999994 0.999533 -1.000000 -1.000000 0.998132 -0.999997 1.000000 -0.999998 -1.000000 -1.000000 1.000000 -0.997334 0.999999 
0.006172 1.000000 1.000000 -1.000000 1.000000 -1.000000 0.914785 1.000000 0.999221 -1.000000 -1.000000 0.998500 0.998819 1.000000 -0.999998 -1.000000 -1.000000 1.000000 -0.999802 1.000000 
-0.057068 1.000000 1.000000 -1.000000 1.000000 -0.999628 0.999744 0.999995 0.855970 -1.000000 -1.000000 0.999999 0.997827 1.000000 -0.999998 -1.000000 -1.000000 1.000000 -0.999810 1.000000 
-0.171549 1.000000 1.000000 -1.000000 1.000000 -0.999804 0.981515 0.996876 0.999709 -0.999959 -1.000000 1.000000 -0.999493 1.000000 -0.999999 -1.000000 -1.000000 1.000000 -0.999647 1.000000 
-0.145366 1.000000 1.000000 -1.000000 1.000000 -0.999949 0.962439 0.999992 0.999514 -1.000000 -1.000000 0.999377 -0.999997 1.000000 -1.000000 -0.999997 -1.000000 1.000000 -0.999719 1.000000 
-0.128517 1.000000 1.000000 -1.000000 1.000000 -0.999867 0.975689 -0.978246 0.979291 -1.000000 0.709871 1.000000 1.000000 1.000000 -0.999999 -1.000000 -1.000000 1.000000 -0.998324 1.000000 
-0.117664 -0.201402 1.000000 -1.000000 1.000000 -0.999952 0.972507 1.000000 0.999699 -1.000000 0.576901 1.000000 0.999993 1.000000 -0.998987 -1.000000 -1.000000 1.000000 -0.999040 1.000000 
-0.092593 -0.252411 1.000000 -1.000000 1.000000 -0.999924 0.973481 1.000000 0.999573 -1.000000 0.581544 0.997880 1.000000 1.000000 -0.999343 -1.000000 -1.000000 1.000000 -0.998965 0.999996 
-0.018900 0.999932 1.000000 -1.000000 1.000000 -0.995520 0.972181 1.000000 0.907485 -1.000000 -0.977255 1.000000 1.000000 1.000000 -0.999350 -1.000000 -1.000000 1.000000 -0.999347 0.999995 
-0.087101 0.999924 1.000000 -1.000000 1.000000 -0.470599 0.976998 0.976638 0.999784 -1.000000 -0.992902 0.999892 0.999980 1.000000 -0.999947 -1.000000 -1.000000 1.000000 -0.998975 1.000000 
-0.079443 0.999125 1.000000 -1.000000 1.000000 -0.994931 0.841503 0.980963 0.999820 -1.000000 -0.997686 0.999863 1.000000 1.000000 -0.999966 -1.000000 -1.000000 1.000000 -0.999971 1.000000 
-0.049834 0.998172 1.000000 -1.000000 1.000000 -0.622226 -1.000000 0.986206 0.950634 -1.000000 0.999999 0.999271 1.000000 1.000000 -0.999998 -1.000000 -1.000000 1.000000 0.368751 1.000000 
-0.061351 -0.998897 1.000000 -1.000000 1.000000 -0.950068 -0.991066 0.988504 0.999859 -1.000000 0.669803 0.999226 1.000000 1.000000 -0.999583 -1.000000 -0.999998 1.000000 0.232601 1.000000 
-0.010526 -0.996199 1.000000 -1.000000 1.000000 0.532547 -0.998004 -0.999993 0.999824 -1.000000 0.999945 0.999330 1.000000 1.000000 -0.999979 -1.000000 -1.000000 1.000000 0.428319 1.000000 
-0.009914 -0.999210 1.000000 -1.000000 1.000000 -0.850446 -1.000000 -0.999973 0.993495 -1.000000 0.999994 0.999212 1.000000 1.000000 -0.998397 -1.000000 -0.999995 1.000000 0.093713 1.000000 
-0.007081 -0.959805 1.000000 -1.000000 1.000000 -0.003670 -1.000000 -1.000000 0.999925 -1.000000 0.999851 0.999365 1.000000 1.000000 -0.999682 -1.000000 -1.000000 1.000000 0.997269 1.000000 
-0.013406 -0.956159 1.000000 -1.000000 1.000000 -0.913484 -1.000000 -1.000000 -0.989667 -1.000000 0.999983 -0.385570 1.000000 1.000000 -0.997865 -1.000000 -1.000000 1.000000 0.649466 1.000000 
0.006376 -0.954500 1.000000 -1.000000 1.000000 -0.915065 -1.000000 -1.000000 0.987189 -1.000000 1.000000 -0.022984 1.000000 1.000000 -0.454746 -1.000000 -1.000000 1.000000 -0.991102 1.000000 
-0.000702 -0.958548 1.000000 -1.000000 1.000000 0.820099 -1.000000 -1.000000 1.000000 -1.000000 1.000000 -0.032260 1.000000 1.000000 1.000000 -1.000000 -0.150548 1.000000 -0.984838 0.963628 
0.018398 -0.954078 1.000000 -1.000000 1.000000 -0.919473 -0.997494 -1.000000 1.000000 -0.989785 1.000000 -0.038013 1.000000 1.000000 0.994573 -1.000000 0.751051 1.000000 -1.000000 1.000000 
0.135908 -0.964902 1.000000 0.999947 1.000000 0.535635 -0.999997 -1.000000 0.999999 -0.999995 1.000000 -0.030686 1.000000 1.000000 1.000000 -1.000000 0.954023 1.000000 -1.000000 0.964591 
