0.0459 0.4720 .395100
0.0730 0.4531 .401250
0.0458 0.4653 .441275
0.0634 0.5447 .419200
0.1779 0.5009 .392750
0.1148 0.4484 .424900
0.0390 0.5122 .438500
0.1310 0.5392 .411900
0.1701 0.4864 .432750
0.0938 0.5278 .426700
0.1536 0.5158 .411125
0.1363 0.4849 .388400
0.0916 0.4398 .398225
0.0266 0.4593 .376175
0.0547 0.4155 .415975
-0.0085 0.4945 .419350
0.1056 0.5012 .441625
0.1152 0.5454 .423325
0.1790 0.5091 .405025
0.1266 0.4728 .409125
0.0742 0.4809 .379950
0.0859 0.4230 .349650
0.0023 0.3629 .395425
-0.0844 0.4537 .408825
0.0466 0.4803 .395300
0.0850 0.4535 .419550
0.0464 0.5016 .418950
0.1158 0.5004 .394250
0.1141 0.4514 .418500
0.0433 0.4995 .406550
0.1127 0.4758 .399150
0.0785 0.4611 .429625
0.0573 0.5216 .429725
0.1446 0.5218 .413550
0.1448 0.4897 .435475
0.0985 0.5332 .419500
0.1613 0.5015 .417925
0.1156 0.4984 .376775
0.1112 0.4167 .387400
-0.0067 0.4378 .342650
0.0237 0.3490 .382775
-0.1045 0.4286 .389925
0.0104 0.4428 .395975
0.0309 0.4548 .372125
0.0482 0.4075 .399650
-0.0200 0.4621 .349000
0.0587 0.3616 .332925
-0.0862 0.3297 .364875
-0.1323 0.3931 .380150
-0.0408 0.4234 .355250
0.0030 0.3740 .381200
-0.0684 0.4255 .375450
0.0060 0.4141 .380450
-0.0104 0.4240 .390775
0.0037 0.4445 .380450
0.0333 0.4240 .394700
0.0037 0.4523 .388500
0.0447 0.4400 .394400
0.0268 0.4517 .364675
0.0437 0.3927 .399650
-0.0414 0.4621 .416475
0.0587 0.4955 .433900
0.1069 0.5301 .415325
0.1569 0.4932 .444950
0.1036 0.5520 .441025
0.1885 0.5442 .420000
0.1773 0.5025 .394850
0.1171 0.4526 .353800
0.0451 0.3711 .311500
-0.0726 0.2872 .317500
-0.1936 0.2991 .251700
-0.1765 0.1685 .260625
-0.3649 0.1862 .308275
-0.3393 0.2808 .325975
-0.2028 0.3159 .335600
-0.1522 0.3350 .406700
-0.1247 0.4761 .404625
0.0790 0.4720 .413450
0.0731 0.4895 .420550
0.0983 0.5036 .446850
0.1187 0.5558 .430900
0.1940 0.5241 .421525
0.1483 0.5055 .373650
0.1213 0.4105 .376525
-0.0157 0.4162 .297700
-0.0075 0.2598 .319225
-0.2332 0.3025 .356350
-0.1715 0.3762 .405900
-0.0653 0.4745 .383025
0.0766 0.4291 .419750
0.0112 0.5020 .411425
0.1163 0.4855 .403475
0.0925 0.4697 .408725
0.0697 0.4801 .439850
0.0847 0.5419 .432450
0.1740 0.5272 .436575
0.1528 0.5354 .414200
0.1645 0.4910 .405850
0.1005 0.4744 .375300
0.0766 0.4138 .426450
